ISBN,End Date,Title,Author,Interval,Volume,Value,ASP,RRP,Binding,Imprint,Publisher Group,Product Class,Product Category,Publication Date,Country of Publication
9780241003008,2022-04-02,"Very Hungry Caterpillar,The","Carle, Eric",202214,1615.0,8764.37,5.4269,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2022-04-02,"Alchemist,The","Coelho, Paulo",202214,613.0,5387.94,8.7895,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2022-04-02,"Very Hungry Caterpillar,The","Carle, Eric",202214,0.0,8764.37,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-04-09,"Alchemist,The","Coelho, Paulo",202215,601.0,5349.23,8.9005,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2022-04-09,"Very Hungry Caterpillar,The","Carle, Eric",202215,0.0,9252.39,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2022-04-09,"Very Hungry Caterpillar,The","Carle, Eric",202215,1668.0,9252.39,5.547,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-04-16,"Very Hungry Caterpillar,The","Carle, Eric",202216,0.0,8806.1,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2022-04-16,"Very Hungry Caterpillar,The","Carle, Eric",202216,1602.0,8806.1,5.4969,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2022-04-16,"Alchemist,The","Coelho, Paulo",202216,526.0,4736.72,9.0052,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780722532935,2022-04-23,"Alchemist,The","Coelho, Paulo",202217,489.0,4319.47,8.8333,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-04-23,"Very Hungry Caterpillar,The","Carle, Eric",202217,1227.0,7100.19,5.7866,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-04-23,"Very Hungry Caterpillar,The","Carle, Eric",202217,0.0,7100.19,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2022-04-30,"Very Hungry Caterpillar,The","Carle, Eric",202218,0.0,8041.11,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-04-30,"Alchemist,The","Coelho, Paulo",202218,614.0,5435.86,8.8532,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-04-30,"Very Hungry Caterpillar,The","Carle, Eric",202218,1356.0,8041.11,5.93,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2022-05-07,"Alchemist,The","Coelho, Paulo",202219,601.0,4986.92,8.2977,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-05-07,"Very Hungry Caterpillar,The","Carle, Eric",202219,1250.0,7545.41,6.0363,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-05-07,"Very Hungry Caterpillar,The","Carle, Eric",202219,0.0,7545.41,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-05-14,"Alchemist,The","Coelho, Paulo",202220,593.0,4854.92,8.187,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-05-14,"Very Hungry Caterpillar,The","Carle, Eric",202220,1201.0,7245.03,6.0325,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-05-14,"Very Hungry Caterpillar,The","Carle, Eric",202220,0.0,7245.03,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-05-21,"Alchemist,The","Coelho, Paulo",202221,583.0,4829.35,8.2836,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-05-21,"Very Hungry Caterpillar,The","Carle, Eric",202221,1074.0,6575.17,6.1221,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-05-21,"Very Hungry Caterpillar,The","Carle, Eric",202221,0.0,6575.17,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2022-05-28,"Very Hungry Caterpillar,The","Carle, Eric",202222,0.0,6942.95,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2022-05-28,"Very Hungry Caterpillar,The","Carle, Eric",202222,1169.0,6942.95,5.9392,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2022-05-28,"Alchemist,The","Coelho, Paulo",202222,586.0,4751.53,8.1084,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780722532935,2022-06-04,"Alchemist,The","Coelho, Paulo",202223,619.0,5249.32,8.4803,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2022-06-04,"Very Hungry Caterpillar,The","Carle, Eric",202223,0.0,5905.67,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2022-06-04,"Very Hungry Caterpillar,The","Carle, Eric",202223,1029.0,5905.67,5.7392,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-06-11,"Very Hungry Caterpillar,The","Carle, Eric",202224,0.0,6935.55,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-06-11,"Alchemist,The","Coelho, Paulo",202224,661.0,5795.52,8.7678,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-06-11,"Very Hungry Caterpillar,The","Carle, Eric",202224,1369.0,6935.55,5.0661,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-06-18,"Very Hungry Caterpillar,The","Carle, Eric",202225,0.0,6141.92,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-06-18,"Alchemist,The","Coelho, Paulo",202225,577.0,5081.81,8.8073,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-06-18,"Very Hungry Caterpillar,The","Carle, Eric",202225,1284.0,6141.92,4.7834,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-06-25,"Very Hungry Caterpillar,The","Carle, Eric",202226,0.0,6114.28,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-06-25,"Alchemist,The","Coelho, Paulo",202226,546.0,4850.67,8.884,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-06-25,"Very Hungry Caterpillar,The","Carle, Eric",202226,1301.0,6114.28,4.6997,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780241003008,2022-07-02,"Very Hungry Caterpillar,The","Carle, Eric",202227,1488.0,6624.28,4.4518,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2022-07-02,"Alchemist,The","Coelho, Paulo",202227,675.0,5877.21,8.707,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2022-07-02,"Very Hungry Caterpillar,The","Carle, Eric",202227,0.0,6624.28,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-07-09,"Alchemist,The","Coelho, Paulo",202228,561.0,4896.82,8.7287,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-07-09,"Very Hungry Caterpillar,The","Carle, Eric",202228,1493.0,6812.31,4.5628,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-07-09,"Very Hungry Caterpillar,The","Carle, Eric",202228,0.0,6812.31,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2022-07-16,"Very Hungry Caterpillar,The","Carle, Eric",202229,1487.0,6789.28,4.5658,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-07-16,"Very Hungry Caterpillar,The","Carle, Eric",202229,0.0,6789.28,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-07-16,"Alchemist,The","Coelho, Paulo",202229,563.0,4890.61,8.6867,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-07-23,"Very Hungry Caterpillar,The","Carle, Eric",202230,1321.0,5873.36,4.4461,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-07-23,"Very Hungry Caterpillar,The","Carle, Eric",202230,0.0,5873.36,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-07-23,"Alchemist,The","Coelho, Paulo",202230,662.0,5676.21,8.5743,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-07-30,"Very Hungry Caterpillar,The","Carle, Eric",202231,1626.0,7459.9,4.5879,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-07-30,"Very Hungry Caterpillar,The","Carle, Eric",202231,0.0,7459.9,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-07-30,"Alchemist,The","Coelho, Paulo",202231,643.0,5365.19,8.344,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2022-08-06,"Very Hungry Caterpillar,The","Carle, Eric",202232,0.0,7351.42,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-08-06,"Alchemist,The","Coelho, Paulo",202232,655.0,5454.72,8.3278,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-08-06,"Very Hungry Caterpillar,The","Carle, Eric",202232,1599.0,7351.42,4.5975,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-08-13,"Very Hungry Caterpillar,The","Carle, Eric",202233,0.0,7817.01,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-08-13,"Alchemist,The","Coelho, Paulo",202233,726.0,6135.38,8.4509,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-08-13,"Very Hungry Caterpillar,The","Carle, Eric",202233,1695.0,7817.01,4.6118,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2022-08-20,"Alchemist,The","Coelho, Paulo",202234,806.0,6951.76,8.625,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-08-20,"Very Hungry Caterpillar,The","Carle, Eric",202234,1833.0,8620.27,4.7028,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-08-20,"Very Hungry Caterpillar,The","Carle, Eric",202234,0.0,8620.27,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-08-27,"Alchemist,The","Coelho, Paulo",202235,884.0,7475.1,8.456,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-08-27,"Very Hungry Caterpillar,The","Carle, Eric",202235,1754.0,8336.09,4.7526,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-08-27,"Very Hungry Caterpillar,The","Carle, Eric",202235,0.0,8336.09,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-09-03,"Alchemist,The","Coelho, Paulo",202236,567.0,5020.28,8.8541,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-09-03,"Very Hungry Caterpillar,The","Carle, Eric",202236,1682.0,8065.15,4.795,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-09-03,"Very Hungry Caterpillar,The","Carle, Eric",202236,0.0,8065.15,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2022-09-10,"Very Hungry Caterpillar,The","Carle, Eric",202237,0.0,6535.15,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2022-09-10,"Very Hungry Caterpillar,The","Carle, Eric",202237,1307.0,6535.15,5.0001,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2022-09-10,"Alchemist,The","Coelho, Paulo",202237,810.0,6927.4,8.5523,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-09-17,"Very Hungry Caterpillar,The","Carle, Eric",202238,1391.0,6866.79,4.9366,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-09-17,"Very Hungry Caterpillar,The","Carle, Eric",202238,0.0,6866.79,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-09-17,"Alchemist,The","Coelho, Paulo",202238,785.0,6380.72,8.1283,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2022-09-24,"Very Hungry Caterpillar,The","Carle, Eric",202239,0.0,6825.55,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-09-24,"Alchemist,The","Coelho, Paulo",202239,624.0,5283.31,8.4668,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-09-24,"Very Hungry Caterpillar,The","Carle, Eric",202239,1420.0,6825.55,4.8067,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-10-01,"Very Hungry Caterpillar,The","Carle, Eric",202240,0.0,7107.38,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-10-01,"Alchemist,The","Coelho, Paulo",202240,617.0,5267.32,8.537,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-10-01,"Very Hungry Caterpillar,The","Carle, Eric",202240,1447.0,7107.38,4.9118,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-10-08,"Very Hungry Caterpillar,The","Carle, Eric",202241,0.0,8823.04,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-10-08,"Alchemist,The","Coelho, Paulo",202241,585.0,4983.59,8.519,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-10-08,"Very Hungry Caterpillar,The","Carle, Eric",202241,1941.0,8823.04,4.5456,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780241003008,2022-10-15,"Very Hungry Caterpillar,The","Carle, Eric",202242,2103.0,9426.58,4.4824,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2022-10-15,"Alchemist,The","Coelho, Paulo",202242,551.0,4808.88,8.7275,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2022-10-15,"Very Hungry Caterpillar,The","Carle, Eric",202242,0.0,9426.58,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2022-10-22,"Very Hungry Caterpillar,The","Carle, Eric",202243,0.0,8845.17,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2022-10-22,"Very Hungry Caterpillar,The","Carle, Eric",202243,2008.0,8845.17,4.405,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2022-10-22,"Alchemist,The","Coelho, Paulo",202243,574.0,5049.37,8.7968,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-10-29,"Very Hungry Caterpillar,The","Carle, Eric",202244,2131.0,9604.75,4.5072,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-10-29,"Very Hungry Caterpillar,The","Carle, Eric",202244,0.0,9604.75,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-10-29,"Alchemist,The","Coelho, Paulo",202244,603.0,5300.57,8.7903,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-11-05,"Very Hungry Caterpillar,The","Carle, Eric",202245,2381.0,10637.88,4.4678,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-11-05,"Very Hungry Caterpillar,The","Carle, Eric",202245,0.0,10637.88,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-11-05,"Alchemist,The","Coelho, Paulo",202245,611.0,5521.64,9.0371,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-11-12,"Very Hungry Caterpillar,The","Carle, Eric",202246,2126.0,10792.66,5.0765,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-11-12,"Very Hungry Caterpillar,The","Carle, Eric",202246,0.0,10792.66,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-11-12,"Alchemist,The","Coelho, Paulo",202246,692.0,6126.47,8.8533,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780722532935,2022-11-19,"Alchemist,The","Coelho, Paulo",202247,651.0,5632.45,8.652,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2022-11-19,"Very Hungry Caterpillar,The","Carle, Eric",202247,0.0,12532.85,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2022-11-19,"Very Hungry Caterpillar,The","Carle, Eric",202247,2704.0,12532.85,4.6349,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-11-26,"Very Hungry Caterpillar,The","Carle, Eric",202248,0.0,14117.6,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-11-26,"Alchemist,The","Coelho, Paulo",202248,718.0,6131.31,8.5394,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-11-26,"Very Hungry Caterpillar,The","Carle, Eric",202248,3100.0,14117.6,4.5541,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2022-12-03,"Alchemist,The","Coelho, Paulo",202249,979.0,8300.46,8.4785,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-12-03,"Very Hungry Caterpillar,The","Carle, Eric",202249,3176.0,14778.42,4.6532,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-12-03,"Very Hungry Caterpillar,The","Carle, Eric",202249,0.0,14778.42,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-12-10,"Alchemist,The","Coelho, Paulo",202250,1297.0,10830.32,8.3503,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-12-10,"Very Hungry Caterpillar,The","Carle, Eric",202250,3316.0,15863.84,4.784,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-12-10,"Very Hungry Caterpillar,The","Carle, Eric",202250,0.0,15863.84,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-12-17,"Alchemist,The","Coelho, Paulo",202251,1584.0,13743.65,8.6765,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-12-17,"Very Hungry Caterpillar,The","Carle, Eric",202251,3499.0,16678.11,4.7665,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-12-17,"Very Hungry Caterpillar,The","Carle, Eric",202251,0.0,16678.11,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2022-12-24,"Very Hungry Caterpillar,The","Carle, Eric",202252,3905.0,19096.6,4.8903,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2022-12-24,"Very Hungry Caterpillar,The","Carle, Eric",202252,0.0,19096.6,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2022-12-24,"Alchemist,The","Coelho, Paulo",202252,1860.0,16345.85,8.7881,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780722532935,2022-12-31,"Alchemist,The","Coelho, Paulo",202253,813.0,7275.4,8.9488,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2022-12-31,"Very Hungry Caterpillar,The","Carle, Eric",202253,1156.0,5631.08,4.8712,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
